Timestamp,Ticker,Action,Price,Volume
2026-01-01 13:27:18,MSFT,Sell,410.25,2122
2026-01-01 13:27:19,GOOGL,Sell,170.86,2511
2026-01-01 13:27:20,AAPL,Sell,189.8,695
2026-01-01 13:27:21,AAPL,Buy,189.58,3668
2026-01-01 13:27:22,TSLA,Sell,245.34,3180
2026-01-01 13:27:23,AAPL,Sell,189.63,1647
2026-01-01 13:27:24,TSLA,Buy,245.29,3469
2026-01-01 13:27:25,TSLA,Buy,245.08,3682
2026-01-01 13:27:26,MSFT,Buy,410.23,4074
2026-01-01 13:27:27,GOOGL,Sell,170.77,1356
2026-01-01 13:27:28,GOOGL,Sell,170.77,1017
2026-01-01 13:27:29,GOOGL,Sell,171.04,776
2026-01-01 13:27:30,GOOGL,Buy,170.92,1018
2026-01-01 13:27:31,MSFT,Buy,410.22,3222
2026-01-01 13:27:32,AAPL,Buy,189.69,3735
2026-01-01 13:27:33,GOOGL,Buy,170.79,3163
2026-01-01 13:27:34,GOOGL,Sell,170.68,2197
2026-01-01 13:27:35,TSLA,Buy,245.06,3380
2026-01-01 13:27:36,GOOGL,Sell,170.62,1635
2026-01-01 13:27:37,GOOGL,Sell,170.54,3255
2026-01-01 13:27:38,GOOGL,Sell,170.56,1481
2026-01-01 13:27:39,GOOGL,Buy,170.56,4130
2026-01-01 13:27:40,AAPL,Sell,189.52,835
2026-01-01 13:27:41,GOOGL,Buy,170.63,176
2026-01-01 13:27:42,MSFT,Sell,410.1,2939
2026-01-01 13:27:43,MSFT,Sell,410.17,2473
2026-01-01 13:27:44,MSFT,Buy,410.35,962
2026-01-01 13:27:45,MSFT,Buy,410.07,3046
2026-01-01 13:27:46,GOOGL,Sell,170.5,802
2026-01-01 13:27:47,TSLA,Sell,245.04,4157
2026-01-01 13:27:48,GOOGL,Buy,170.44,4351
2026-01-01 13:27:49,MSFT,Sell,409.99,220
2026-01-01 13:27:50,MSFT,Buy,409.82,1046
2026-01-01 13:27:51,GOOGL,Sell,170.13,2228
2026-01-01 13:27:52,TSLA,Sell,245.16,546
2026-01-01 13:27:53,AAPL,Sell,189.55,2558
2026-01-01 13:27:54,GOOGL,Sell,170.23,178
2026-01-01 13:27:55,AAPL,Buy,189.7,1679
2026-01-01 13:27:56,AAPL,Buy,189.73,33235
2026-01-01 13:27:57,GOOGL,Sell,170.25,4434
2026-01-01 13:27:58,MSFT,Buy,409.67,4432
2026-01-01 13:27:59,AAPL,Sell,189.88,3937
2026-01-01 13:28:00,AAPL,Sell,189.81,4183
2026-01-01 13:28:01,TSLA,Sell,245.17,3234
2026-01-01 13:28:02,GOOGL,Buy,170.21,4969
2026-01-01 13:28:03,TSLA,Buy,245.15,4978
2026-01-01 13:28:04,MSFT,Buy,409.81,1568
2026-01-01 13:28:05,MSFT,Sell,409.89,3175
2026-01-01 13:28:06,AAPL,Sell,189.99,1126
2026-01-01 13:28:07,AAPL,Sell,190.04,1520
2026-01-01 13:28:08,TSLA,Buy,245.14,1504
2026-01-01 13:28:09,AAPL,Buy,190.06,323
2026-01-01 13:28:10,MSFT,Buy,410.11,288
2026-01-01 13:28:11,GOOGL,Buy,170.02,1386
2026-01-01 13:28:12,MSFT,Buy,410.14,2042
2026-01-01 13:28:13,MSFT,Buy,410.21,2460
2026-01-01 13:28:14,AAPL,Sell,189.92,4627
2026-01-01 13:28:15,MSFT,Sell,410.06,4719
2026-01-01 13:28:16,MSFT,Buy,409.97,1914
2026-01-01 13:28:17,GOOGL,Buy,169.86,2793
2026-01-01 13:28:18,AAPL,Buy,190.02,2826
2026-01-01 13:28:19,MSFT,Buy,409.98,760
2026-01-01 13:28:20,AAPL,Buy,190.17,4677
2026-01-01 13:28:21,GOOGL,Buy,169.73,1622
2026-01-01 13:28:22,MSFT,Buy,409.99,2357
2026-01-01 13:28:23,MSFT,Buy,409.92,4528
2026-01-01 13:28:24,GOOGL,Sell,169.94,1059
2026-01-01 13:28:25,AAPL,Sell,190.12,3793
2026-01-01 13:28:26,TSLA,Buy,244.93,2901
2026-01-01 13:28:27,GOOGL,Buy,170.09,1474
2026-01-01 13:28:28,AAPL,Buy,190.19,1600
2026-01-01 13:28:29,AAPL,Sell,190.25,4952
2026-01-01 13:28:30,AAPL,Sell,190.01,3927
2026-01-01 13:28:31,MSFT,Buy,409.89,3800
2026-01-01 13:28:32,GOOGL,Sell,170.19,3004
2026-01-01 13:28:33,AAPL,Buy,190.05,2678
2026-01-01 13:28:34,TSLA,Buy,244.87,4341
2026-01-01 13:28:35,MSFT,Buy,409.82,2133
2026-01-01 13:28:36,AAPL,Buy,190.11,2980
2026-01-01 13:28:37,MSFT,Buy,409.8,194
2026-01-01 13:28:38,MSFT,Sell,409.88,4914
2026-01-01 13:28:39,AAPL,Buy,190.1,3064
2026-01-01 13:28:40,MSFT,Buy,410.04,3931
2026-01-01 13:28:41,GOOGL,Sell,170.21,229
2026-01-01 13:28:42,TSLA,Buy,244.93,1749
2026-01-01 13:28:43,MSFT,Buy,409.86,743
2026-01-01 13:28:44,AAPL,Sell,190.09,2981
2026-01-01 13:28:45,MSFT,Buy,409.97,4325
2026-01-01 13:28:46,AAPL,Buy,190.22,2102
2026-01-01 13:28:47,TSLA,Sell,244.97,2780
2026-01-01 13:28:48,MSFT,Buy,410.02,977
2026-01-01 13:28:49,AAPL,Buy,190.14,1946
2026-01-01 13:28:50,AAPL,Sell,190.02,2865
2026-01-01 13:28:51,MSFT,Sell,410.0,133
2026-01-01 13:28:52,GOOGL,Buy,170.28,3234
2026-01-01 13:28:53,AAPL,Buy,189.84,2332
2026-01-01 13:28:54,TSLA,Buy,244.78,1206
2026-01-01 13:28:55,MSFT,Sell,409.93,1838
2026-01-01 13:28:56,TSLA,Buy,244.98,4778
2026-01-01 13:28:57,TSLA,Sell,244.95,3717
2026-01-01 13:28:58,MSFT,Buy,409.99,3455
2026-01-01 13:28:59,MSFT,Sell,409.76,25347
2026-01-01 13:29:00,GOOGL,Buy,170.26,4330
2026-01-01 13:29:01,AAPL,Sell,189.97,2036
2026-01-01 13:29:02,MSFT,Buy,409.9,2116
2026-01-01 13:29:03,AAPL,Buy,189.97,3458
2026-01-01 13:29:04,AAPL,Buy,189.78,14325
2026-01-01 13:29:05,GOOGL,Buy,170.17,768
2026-01-01 13:29:06,TSLA,Sell,245.27,37679
2026-01-01 13:29:07,GOOGL,Buy,170.2,987
2026-01-01 13:29:08,AAPL,Buy,189.79,3003
2026-01-01 13:29:09,AAPL,Buy,189.62,33636
2026-01-01 13:29:10,GOOGL,Buy,170.15,4802
2026-01-01 13:29:11,AAPL,Buy,189.85,1671
2026-01-01 13:29:12,GOOGL,Sell,170.12,3530
2026-01-01 13:29:13,AAPL,Buy,189.87,2936
2026-01-01 13:29:14,GOOGL,Buy,170.21,1776
2026-01-01 13:29:15,AAPL,Buy,189.84,3737
2026-01-01 13:29:16,TSLA,Buy,245.31,3915
2026-01-01 13:29:17,AAPL,Sell,189.7,1971
2026-01-01 13:29:18,TSLA,Sell,245.24,45021
2026-01-01 13:29:19,MSFT,Sell,409.95,32842
2026-01-01 13:29:20,GOOGL,Buy,170.18,495
2026-01-01 13:29:21,MSFT,Sell,410.0,4173
2026-01-01 13:29:22,MSFT,Buy,409.89,354
2026-01-01 13:29:23,TSLA,Sell,244.98,1351
2026-01-01 13:29:24,TSLA,Sell,244.96,1596
2026-01-01 13:29:25,MSFT,Buy,409.69,3971
2026-01-01 13:29:26,AAPL,Buy,189.59,1691
2026-01-01 13:29:27,MSFT,Sell,409.66,3273
2026-01-01 13:29:28,AAPL,Buy,189.69,4097
2026-01-01 13:29:29,TSLA,Buy,245.14,2261
2026-01-01 13:29:30,GOOGL,Buy,170.1,4349
2026-01-01 13:29:31,MSFT,Buy,409.74,1919
2026-01-01 13:29:32,TSLA,Sell,245.1,1713
2026-01-01 13:29:33,AAPL,Sell,189.68,1353
2026-01-01 13:29:34,TSLA,Sell,245.27,4492
2026-01-01 13:29:35,MSFT,Buy,409.87,2550
2026-01-01 13:29:36,GOOGL,Sell,169.93,4759
2026-01-01 13:29:37,GOOGL,Buy,169.98,701
2026-01-01 13:29:38,MSFT,Sell,409.35,3276
2026-01-01 13:29:39,AAPL,Buy,189.77,4111
2026-01-01 13:29:40,TSLA,Sell,245.33,2103
2026-01-01 13:29:41,MSFT,Sell,409.37,4078
2026-01-01 13:29:42,TSLA,Buy,245.17,2553
2026-01-01 13:29:43,AAPL,Buy,189.64,1855
2026-01-01 13:29:44,TSLA,Sell,245.11,521
2026-01-01 13:29:45,TSLA,Sell,245.16,668
2026-01-01 13:29:46,GOOGL,Buy,169.94,1681
2026-01-01 13:29:47,TSLA,Buy,245.26,1503
2026-01-01 13:29:48,AAPL,Sell,189.67,32878
2026-01-01 13:29:49,GOOGL,Buy,169.97,3433
2026-01-01 13:29:50,TSLA,Sell,245.32,1190
2026-01-01 13:29:51,GOOGL,Sell,169.91,3000
2026-01-01 13:29:52,GOOGL,Sell,169.72,3069
2026-01-01 13:29:53,AAPL,Buy,189.7,3978
2026-01-01 13:29:54,MSFT,Sell,409.27,4162
2026-01-01 13:29:55,MSFT,Sell,409.41,1068
2026-01-01 13:29:56,GOOGL,Buy,170.0,4594
2026-01-01 13:29:57,TSLA,Sell,245.6,2761
2026-01-01 13:29:58,AAPL,Buy,189.92,1316
2026-01-01 13:29:59,TSLA,Sell,245.67,2826
2026-01-01 13:30:00,AAPL,Buy,189.77,2223
2026-01-01 13:30:01,GOOGL,Buy,170.19,149
2026-01-01 13:30:02,GOOGL,Buy,169.84,4545
2026-01-01 13:30:03,MSFT,Buy,409.26,4417
2026-01-01 13:30:04,GOOGL,Sell,169.82,4014
2026-01-01 13:30:05,AAPL,Buy,189.8,3657
2026-01-01 13:30:06,TSLA,Buy,245.63,2871
2026-01-01 13:30:07,GOOGL,Sell,169.88,4769
2026-01-01 13:30:08,MSFT,Sell,409.24,4118
2026-01-01 13:30:09,MSFT,Sell,409.54,1840
2026-01-01 13:30:10,AAPL,Buy,189.86,3085
2026-01-01 13:30:11,TSLA,Sell,245.3,3030
2026-01-01 13:30:12,MSFT,Sell,409.57,2034
2026-01-01 13:30:13,TSLA,Sell,245.32,1160
2026-01-01 13:30:14,TSLA,Buy,245.19,2757
2026-01-01 13:30:15,GOOGL,Buy,169.91,3973
2026-01-01 13:30:16,AAPL,Sell,189.67,4375
2026-01-01 13:30:17,MSFT,Buy,409.68,592
2026-01-01 13:30:18,GOOGL,Buy,169.59,1703
2026-01-01 13:30:19,TSLA,Buy,244.97,2119
2026-01-01 13:30:20,MSFT,Buy,409.87,4825
2026-01-01 13:30:21,AAPL,Buy,189.47,692
2026-01-01 13:30:22,TSLA,Sell,245.24,3453
2026-01-01 13:30:23,GOOGL,Buy,169.8,3587
2026-01-01 13:30:24,GOOGL,Sell,169.66,1199
2026-01-01 13:30:25,TSLA,Buy,245.07,1104
2026-01-01 13:30:26,TSLA,Sell,245.04,267
2026-01-01 13:30:27,GOOGL,Buy,169.62,3191
2026-01-01 13:30:28,MSFT,Buy,409.91,310
2026-01-01 13:30:29,GOOGL,Buy,169.55,4188
2026-01-01 13:30:30,AAPL,Buy,189.49,193
2026-01-01 13:30:31,GOOGL,Sell,169.54,2762
2026-01-01 13:30:32,GOOGL,Buy,169.49,2431
2026-01-01 13:30:33,MSFT,Sell,409.76,4254
2026-01-01 13:30:34,AAPL,Sell,189.38,3986
2026-01-01 13:30:35,MSFT,Buy,409.59,4334
2026-01-01 13:30:36,MSFT,Buy,409.75,219
2026-01-01 13:30:37,MSFT,Buy,409.83,3849
2026-01-01 13:30:38,MSFT,Buy,409.89,4419
2026-01-01 13:30:39,MSFT,Sell,409.81,2504
2026-01-01 13:30:40,AAPL,Buy,189.25,1470
2026-01-01 13:30:41,TSLA,Sell,244.95,4024
2026-01-01 13:30:42,AAPL,Sell,189.08,1971
2026-01-01 13:30:43,GOOGL,Sell,169.72,1540
2026-01-01 13:30:44,TSLA,Sell,244.74,4980
2026-01-01 13:30:45,MSFT,Sell,409.7,4860
2026-01-01 13:30:46,MSFT,Sell,410.14,2230
2026-01-01 13:30:47,GOOGL,Buy,169.99,30914
2026-01-01 13:30:48,GOOGL,Buy,169.95,3362
2026-01-01 13:30:49,MSFT,Sell,410.41,3737
2026-01-01 13:30:50,AAPL,Sell,188.98,3427
2026-01-01 13:30:51,AAPL,Buy,189.05,3275
2026-01-01 13:30:52,AAPL,Sell,189.18,2855
2026-01-01 13:30:53,TSLA,Sell,244.7,3475
2026-01-01 13:30:54,GOOGL,Buy,170.13,924
2026-01-01 13:30:55,MSFT,Buy,410.27,246
2026-01-01 13:30:56,TSLA,Buy,244.54,1824
2026-01-01 13:30:57,AAPL,Sell,189.25,3812
2026-01-01 13:30:58,AAPL,Buy,189.04,1168
2026-01-01 13:30:59,AAPL,Buy,189.0,4117
2026-01-01 13:31:00,MSFT,Sell,410.31,118
2026-01-01 13:31:01,TSLA,Buy,244.57,4066
2026-01-01 13:31:02,GOOGL,Buy,170.21,4442
2026-01-01 13:31:03,MSFT,Sell,410.21,4068
2026-01-01 13:31:04,AAPL,Sell,188.94,2140
2026-01-01 13:31:05,GOOGL,Sell,170.31,2306
2026-01-01 13:31:06,AAPL,Buy,188.84,4724
2026-01-01 13:31:07,TSLA,Sell,244.31,2822
2026-01-01 13:31:08,GOOGL,Buy,170.23,3946
2026-01-01 13:31:09,MSFT,Sell,410.47,1389
2026-01-01 13:31:10,AAPL,Buy,188.81,162
2026-01-01 13:31:11,AAPL,Buy,188.54,3858
2026-01-01 13:31:12,AAPL,Buy,188.35,4789
2026-01-01 13:31:13,MSFT,Buy,410.63,112
2026-01-01 13:31:14,GOOGL,Sell,170.13,182
2026-01-01 13:31:15,TSLA,Buy,244.35,642
2026-01-01 13:31:16,MSFT,Buy,410.66,3585
2026-01-01 13:31:17,AAPL,Buy,188.34,11053
2026-01-01 13:31:18,AAPL,Sell,188.3,3614
2026-01-01 13:31:19,GOOGL,Sell,170.23,2072
2026-01-01 13:31:20,GOOGL,Buy,170.25,3358
2026-01-01 13:31:21,MSFT,Buy,410.89,3350
2026-01-01 13:31:22,AAPL,Buy,188.34,4712
2026-01-01 13:31:23,GOOGL,Sell,170.19,4789
2026-01-01 13:31:24,GOOGL,Sell,170.37,1735
2026-01-01 13:31:25,AAPL,Sell,188.38,2544
2026-01-01 13:31:26,TSLA,Buy,244.44,1859
2026-01-01 13:31:27,AAPL,Buy,188.46,4939
2026-01-01 13:31:28,GOOGL,Buy,170.34,3308
2026-01-01 13:31:29,GOOGL,Buy,170.09,2933
2026-01-01 13:31:30,TSLA,Buy,244.49,3488
2026-01-01 13:31:31,AAPL,Buy,188.42,942
2026-01-01 13:31:32,GOOGL,Sell,169.96,30562
2026-01-01 13:31:33,MSFT,Buy,411.22,1925
2026-01-01 13:31:34,TSLA,Buy,244.76,1742
2026-01-01 13:31:35,AAPL,Sell,188.53,3094
2026-01-01 13:31:36,MSFT,Buy,411.21,2739
2026-01-01 13:31:37,GOOGL,Sell,170.09,831
2026-01-01 13:31:38,MSFT,Sell,411.08,4664
2026-01-01 13:31:39,AAPL,Sell,188.31,4169
2026-01-01 13:31:40,AAPL,Sell,188.29,3248
2026-01-01 13:31:41,MSFT,Buy,411.13,3253
2026-01-01 13:31:42,AAPL,Sell,188.52,2467
2026-01-01 13:31:43,AAPL,Buy,188.42,2860
2026-01-01 13:31:44,TSLA,Sell,244.73,3386
2026-01-01 13:31:45,AAPL,Buy,188.43,4176
2026-01-01 13:31:46,GOOGL,Buy,170.06,191
2026-01-01 13:31:47,TSLA,Sell,244.52,3143
2026-01-01 13:31:48,AAPL,Sell,188.49,1156
2026-01-01 13:31:49,AAPL,Sell,188.32,4522
2026-01-01 13:31:50,GOOGL,Buy,170.29,1739
2026-01-01 13:31:51,TSLA,Buy,244.51,251
2026-01-01 13:31:52,TSLA,Buy,244.7,2961
2026-01-01 13:31:53,MSFT,Buy,411.04,4139
2026-01-01 13:31:54,MSFT,Buy,411.11,175
2026-01-01 13:31:55,TSLA,Sell,244.89,2471
2026-01-01 13:31:56,GOOGL,Buy,170.61,4006
2026-01-01 13:31:57,TSLA,Sell,244.86,1078
2026-01-01 13:31:58,MSFT,Sell,411.28,1864
2026-01-01 13:31:59,TSLA,Sell,244.75,864
2026-01-01 13:32:00,GOOGL,Sell,170.55,924
2026-01-01 13:32:01,GOOGL,Sell,170.46,1310
2026-01-01 13:32:02,GOOGL,Buy,170.63,271
2026-01-01 13:32:03,MSFT,Buy,411.68,299
2026-01-01 13:32:04,AAPL,Sell,188.39,20144
2026-01-01 13:32:05,AAPL,Buy,188.32,4209
2026-01-01 13:32:06,GOOGL,Buy,170.64,1864
2026-01-01 13:32:07,GOOGL,Buy,170.71,44835
2026-01-01 13:32:08,AAPL,Buy,188.08,2389
2026-01-01 13:32:09,GOOGL,Sell,170.71,4786
2026-01-01 13:32:10,MSFT,Buy,411.95,1171
2026-01-01 13:32:11,TSLA,Sell,244.67,4550
2026-01-01 13:32:12,MSFT,Buy,411.88,3759
2026-01-01 13:32:13,AAPL,Sell,188.24,2437
2026-01-01 13:32:14,GOOGL,Buy,170.94,3964
2026-01-01 13:32:15,AAPL,Sell,188.23,2991
2026-01-01 13:32:16,GOOGL,Sell,170.98,3807
2026-01-01 13:32:17,GOOGL,Buy,170.83,1270
2026-01-01 13:32:18,TSLA,Buy,244.93,3094
2026-01-01 13:32:19,TSLA,Buy,245.0,3774
2026-01-01 13:32:20,AAPL,Sell,188.2,4349
2026-01-01 13:32:21,MSFT,Buy,411.95,1128
2026-01-01 13:32:22,GOOGL,Buy,170.92,2461
2026-01-01 13:32:23,AAPL,Buy,188.02,2056
2026-01-01 13:32:24,MSFT,Buy,411.87,238
2026-01-01 13:32:25,TSLA,Sell,244.88,721
2026-01-01 13:32:26,TSLA,Buy,244.95,4817
2026-01-01 13:32:27,TSLA,Sell,245.02,113
2026-01-01 13:32:28,AAPL,Sell,188.34,3321
2026-01-01 13:32:29,TSLA,Sell,244.85,3385
2026-01-01 13:32:30,GOOGL,Buy,171.3,3256
2026-01-01 13:32:31,TSLA,Sell,245.03,210
2026-01-01 13:32:32,MSFT,Buy,411.86,15868
2026-01-01 13:32:33,GOOGL,Sell,171.38,3439
2026-01-01 13:32:34,GOOGL,Sell,171.23,2394
2026-01-01 13:32:35,AAPL,Sell,188.04,4064
2026-01-01 13:32:36,AAPL,Sell,187.82,1441
2026-01-01 13:32:37,MSFT,Buy,411.87,803
2026-01-01 13:32:38,TSLA,Buy,244.91,26781
2026-01-01 13:32:39,GOOGL,Sell,171.17,4521
2026-01-01 13:32:40,GOOGL,Buy,171.24,2428
2026-01-01 13:32:41,MSFT,Sell,411.84,4873
2026-01-01 13:32:42,GOOGL,Buy,171.14,4427
2026-01-01 13:32:43,MSFT,Buy,411.81,4335
2026-01-01 13:32:44,TSLA,Buy,244.45,4493
2026-01-01 13:32:45,MSFT,Buy,411.86,3945
2026-01-01 13:32:46,MSFT,Buy,412.04,3783
2026-01-01 13:32:47,TSLA,Sell,244.48,4905
2026-01-01 13:32:48,TSLA,Buy,244.37,140
2026-01-01 13:32:49,GOOGL,Sell,170.92,2104
2026-01-01 13:32:50,GOOGL,Sell,171.14,4190
2026-01-01 13:32:51,TSLA,Sell,244.41,16531
2026-01-01 13:32:52,TSLA,Buy,244.28,2614
2026-01-01 13:32:53,MSFT,Sell,412.04,993
2026-01-01 13:32:54,GOOGL,Sell,171.31,17194
2026-01-01 13:32:55,TSLA,Buy,244.22,2024
2026-01-01 13:32:56,GOOGL,Buy,171.41,1142
2026-01-01 13:32:57,AAPL,Sell,187.39,761
2026-01-01 13:32:58,GOOGL,Sell,171.4,1689
2026-01-01 13:32:59,MSFT,Sell,412.12,4343
2026-01-01 13:33:00,GOOGL,Sell,171.35,925
2026-01-01 13:33:01,MSFT,Sell,412.22,3998
2026-01-01 13:33:02,MSFT,Sell,412.17,1311
2026-01-01 13:33:03,TSLA,Sell,244.14,828
2026-01-01 13:33:04,TSLA,Sell,244.01,3610
2026-01-01 13:33:05,GOOGL,Sell,171.08,2682
2026-01-01 13:33:06,AAPL,Sell,187.52,890
2026-01-01 13:33:07,TSLA,Sell,244.0,131
2026-01-01 13:33:08,GOOGL,Buy,170.9,3089
2026-01-01 13:33:09,AAPL,Buy,187.67,32259
2026-01-01 13:33:10,AAPL,Buy,187.71,3775
2026-01-01 13:33:11,AAPL,Buy,187.51,3698
2026-01-01 13:33:12,MSFT,Buy,412.26,473
2026-01-01 13:33:13,GOOGL,Buy,170.85,4252
2026-01-01 13:33:14,TSLA,Buy,244.06,1396
2026-01-01 13:33:15,AAPL,Buy,187.39,3088
2026-01-01 13:33:16,MSFT,Sell,412.29,2862
2026-01-01 13:33:17,MSFT,Sell,412.71,145
2026-01-01 13:33:18,AAPL,Sell,187.35,4599
2026-01-01 13:33:19,TSLA,Buy,243.97,4200
2026-01-01 13:33:20,GOOGL,Buy,170.64,2775
2026-01-01 13:33:21,AAPL,Sell,187.67,1245
2026-01-01 13:33:22,TSLA,Sell,243.82,929
2026-01-01 13:33:23,TSLA,Sell,243.99,4809
2026-01-01 13:33:24,GOOGL,Sell,170.53,1387
2026-01-01 13:33:25,GOOGL,Sell,170.42,26569
2026-01-01 13:33:26,AAPL,Buy,187.8,583
2026-01-01 13:33:27,MSFT,Sell,412.66,235
2026-01-01 13:33:28,MSFT,Buy,412.71,1112
2026-01-01 13:33:29,AAPL,Buy,187.78,3539
2026-01-01 13:33:30,GOOGL,Sell,170.53,3852
2026-01-01 13:33:31,TSLA,Buy,243.9,482
2026-01-01 13:33:32,MSFT,Sell,412.54,761
2026-01-01 13:33:33,GOOGL,Sell,170.67,4933
2026-01-01 13:33:34,MSFT,Sell,412.41,502
2026-01-01 13:33:35,GOOGL,Sell,170.64,1950
2026-01-01 13:33:36,GOOGL,Sell,170.5,4672
2026-01-01 13:33:37,TSLA,Sell,244.23,4905
2026-01-01 13:33:38,AAPL,Sell,187.94,3008
2026-01-01 13:33:39,MSFT,Buy,412.54,218
2026-01-01 13:33:40,TSLA,Buy,244.19,3263
2026-01-01 13:33:41,GOOGL,Sell,170.44,4347
2026-01-01 13:33:42,TSLA,Sell,244.3,4564
2026-01-01 13:33:43,AAPL,Sell,188.06,2916
2026-01-01 13:33:44,GOOGL,Sell,170.42,4953
2026-01-01 13:33:45,AAPL,Sell,188.12,1645
2026-01-01 13:33:46,AAPL,Buy,188.03,2579
2026-01-01 13:33:47,TSLA,Sell,244.33,1069
2026-01-01 13:33:48,MSFT,Buy,412.64,4333
2026-01-01 13:33:49,MSFT,Sell,412.7,1306
2026-01-01 13:33:50,MSFT,Buy,413.02,3854
2026-01-01 13:33:51,AAPL,Buy,188.16,3076
2026-01-01 13:33:52,GOOGL,Buy,170.51,2926
2026-01-01 13:33:53,TSLA,Buy,244.48,2520
2026-01-01 13:33:54,GOOGL,Buy,170.48,309
2026-01-01 13:33:55,AAPL,Sell,188.01,3609
2026-01-01 13:33:56,TSLA,Buy,244.46,768
2026-01-01 13:33:57,GOOGL,Sell,170.52,2903
2026-01-01 13:33:58,GOOGL,Sell,170.88,4936
2026-01-01 13:33:59,AAPL,Buy,187.84,4775
2026-01-01 13:34:00,GOOGL,Sell,171.18,4205
2026-01-01 13:34:01,TSLA,Buy,244.55,1241
2026-01-01 13:34:02,TSLA,Buy,244.78,178
2026-01-01 13:34:03,MSFT,Buy,412.78,14017
2026-01-01 13:34:04,AAPL,Sell,187.74,4838
2026-01-01 13:34:05,GOOGL,Sell,171.1,2167
2026-01-01 13:34:06,MSFT,Sell,413.04,33804
2026-01-01 13:34:07,TSLA,Sell,244.7,569
2026-01-01 13:34:08,AAPL,Buy,187.38,2150
2026-01-01 13:34:09,TSLA,Buy,244.6,2138
2026-01-01 13:34:10,TSLA,Buy,244.47,4364
2026-01-01 13:34:11,AAPL,Buy,187.47,4726
2026-01-01 13:34:12,GOOGL,Buy,170.83,475
2026-01-01 13:34:13,MSFT,Buy,413.15,1636
2026-01-01 13:34:14,GOOGL,Buy,170.97,1150
2026-01-01 13:34:15,MSFT,Sell,413.03,22560
2026-01-01 13:34:16,AAPL,Sell,187.59,2085
2026-01-01 13:34:17,GOOGL,Sell,170.88,1342
2026-01-01 13:34:18,AAPL,Sell,187.58,212
2026-01-01 13:34:19,TSLA,Buy,244.3,4075
2026-01-01 13:34:20,AAPL,Buy,187.5,2404
2026-01-01 13:34:21,AAPL,Sell,187.67,114
2026-01-01 13:34:22,AAPL,Sell,187.25,1173
2026-01-01 13:34:23,AAPL,Sell,187.48,2542
2026-01-01 13:34:24,TSLA,Sell,244.37,2888
2026-01-01 13:34:25,GOOGL,Sell,170.83,3015
2026-01-01 13:34:26,MSFT,Buy,412.94,4816
2026-01-01 13:34:27,MSFT,Sell,413.05,4762
2026-01-01 13:34:28,GOOGL,Sell,170.81,1569
2026-01-01 13:34:29,AAPL,Buy,187.29,3810
2026-01-01 13:34:30,AAPL,Sell,187.34,3549
2026-01-01 13:34:31,GOOGL,Buy,170.82,2066
2026-01-01 13:34:32,MSFT,Sell,412.96,1469
2026-01-01 13:34:33,AAPL,Buy,187.32,44684
2026-01-01 13:34:34,TSLA,Buy,244.32,2974
2026-01-01 13:34:35,AAPL,Buy,187.22,3626
2026-01-01 13:34:36,GOOGL,Buy,170.7,4999
2026-01-01 13:34:37,MSFT,Sell,412.92,3831
2026-01-01 13:34:38,MSFT,Sell,413.32,2351
2026-01-01 13:34:39,MSFT,Buy,413.28,4749
2026-01-01 13:34:40,GOOGL,Buy,170.8,4351
2026-01-01 13:34:41,MSFT,Buy,413.39,3894
2026-01-01 13:34:42,AAPL,Sell,187.22,396
2026-01-01 13:34:43,AAPL,Buy,187.02,2922
2026-01-01 13:34:44,AAPL,Buy,187.25,4350
2026-01-01 13:34:45,AAPL,Sell,187.37,2672
2026-01-01 13:34:46,MSFT,Sell,413.07,4633
2026-01-01 13:34:47,MSFT,Buy,413.09,1931
2026-01-01 13:34:48,TSLA,Sell,244.14,2362
2026-01-01 13:34:49,MSFT,Sell,413.2,1168
2026-01-01 13:34:50,AAPL,Sell,187.21,950
2026-01-01 13:34:51,MSFT,Buy,413.27,1223
2026-01-01 13:34:52,MSFT,Buy,413.19,265
2026-01-01 13:34:53,TSLA,Buy,244.25,2136
2026-01-01 13:34:54,GOOGL,Sell,170.79,1483
2026-01-01 13:34:55,TSLA,Sell,244.23,3065
2026-01-01 13:34:56,GOOGL,Sell,170.7,4925
2026-01-01 13:34:57,AAPL,Buy,187.25,3973
2026-01-01 13:34:58,TSLA,Sell,244.28,3172
2026-01-01 13:34:59,MSFT,Sell,413.25,4088
2026-01-01 13:35:00,MSFT,Sell,413.38,1014
2026-01-01 13:35:01,TSLA,Buy,244.17,1654
2026-01-01 13:35:02,AAPL,Sell,187.28,3882
2026-01-01 13:35:03,GOOGL,Sell,170.86,3577
2026-01-01 13:35:04,GOOGL,Sell,170.99,4705
2026-01-01 13:35:05,AAPL,Buy,187.13,1419
2026-01-01 13:35:06,GOOGL,Sell,170.97,4009
2026-01-01 13:35:07,GOOGL,Buy,171.12,116
2026-01-01 13:35:08,GOOGL,Sell,171.13,883
2026-01-01 13:35:09,AAPL,Sell,187.25,492
2026-01-01 13:35:10,TSLA,Buy,244.14,4517
2026-01-01 13:35:11,TSLA,Sell,244.2,2073
2026-01-01 13:35:12,AAPL,Sell,187.36,4641
2026-01-01 13:35:13,GOOGL,Sell,171.17,586
2026-01-01 13:35:14,TSLA,Buy,244.35,2159
2026-01-01 13:35:15,MSFT,Sell,413.39,3948
2026-01-01 13:35:16,GOOGL,Buy,171.11,111
2026-01-01 13:35:17,TSLA,Sell,244.33,2819
